Ciudad,# Centro,Centro,# Planta Mensual,# Bajas Mensual,% Rotación Mensual,Planta Promedio AM,# Bajas Anual Movil,Rotación AM
"TEPIC, NAY",14102,TPIC 141 ROP LA CIGARRERA,19,0,0,19,8,0.42105263157894735
"TECOMAN, COLIMA",14602,,18,1,0.05555555555555555,19,8,0.42105263157894735
"LA BARCA, JAL.",5001,,19,2,0.10526315789473684,19,8,0.42105263157894735
"TEPIC, NAY",14102,,19,1,0.05263157894736842,19,8,0.42105263157894735
"TORREON, COAH.",2701,,18,0,0,19,8,0.42105263157894735
"ENSENADA, BCN",7702,,17,1,0.058823529411764705,19,8,0.42105263157894735
ZACATLAN D L MA,36601,,19,0,0,19,8,0.42105263157894735
"SOLEDAD DE DOBLADO,",798901,SDBL 7989 MUE SOLEDAD DE DOBLA,14,2,0.14285714285714285,19,8,0.42105263157894735
"NARANJOS, VER",107301,,19,1,0.05263157894736842,19,8,0.42105263157894735
ZACATLAN D L MA,36601,ZCTL 366 MUE CABRERA,19,2,0.10526315789473684,19,8,0.42105263157894735
"TUXPAN,VERACRUZ",136902,TXPN 1369 ROP CUAUHTEMOC,10,3,0.3,12,5,0.4166666666666667
PONCITLAN,115801,PNTL 1158 MUE DONATO GUERRA,12,0,0,12,5,0.4166666666666667
S FCO D RINCON,771802,,12,0,0,12,5,0.4166666666666667
TLAQUEPAQUE,17502,TLQP 175 ROP GOBERNADOR,14,0,0,12,5,0.4166666666666667
CHICOLOAPAN EM,44102,SNVC 441 ROP ENCINO,12,0,0,12,5,0.4166666666666667
"LEON, GTO.",111502,,12,0,0,12,5,0.4166666666666667
S FCO D RINCON,771802,SNFR 7718 ROP GALERIAS METROPO,12,1,0.08333333333333333,12,5,0.4166666666666667
"TULANCINGO, HGO",143402,TNGO 1434 ROP PATIO TULANCINGO,11,1,0.09090909090909091,12,5,0.4166666666666667
CHICOLOAPAN EM,44102,,12,0,0,12,5,0.4166666666666667
"ZACUALTIPAN, HIDALGO",775001,ZCTL 7750 MUE FELIPE ANGELES,11,1,0.09090909090909091,12,5,0.4166666666666667
"TONALA,JALISCO",135202,TNLA 1352 ROP TONALTECAS,12,1,0.08333333333333333,12,5,0.4166666666666667
"TONALA,JALISCO",135201,TNLA 1352 MUE TONALTECAS,12,0,0,12,5,0.4166666666666667
"CD JUAREZ, CHIU",149401,CDJZ 1494 MUE MINA,12,0,0,12,5,0.4166666666666667
IXMIQUILPAN HDG,50601,IXMQ 506 MUE PLAZA IXMIQUILPAN,12,1,0.08333333333333333,12,5,0.4166666666666667
"COLIMA, COL.",38001,CLMA 380 MUE PLACETAS,13,0,0,12,5,0.4166666666666667
"TULTITLAN,EDO M",17402,TTLN 174 ROP SAN ANTONIO,12,1,0.08333333333333333,12,5,0.4166666666666667
"APASEO EL ALTO, GTO",768502,,13,0,0,12,5,0.4166666666666667
"CD JUAREZ, CHIU",30201,CDJZ MUE 302 PONCIANO ARR,12,0,0,12,5,0.4166666666666667
ECATEPEC DE MOR,48002,ECTP 480 ROP PABELLON,12,1,0.08333333333333333,12,5,0.4166666666666667
VENUSTIANO C.DF,138101,,12,0,0,12,5,0.4166666666666667
IXMIQUILPAN HDG,50602,,12,1,0.08333333333333333,12,5,0.4166666666666667
TLALPAN D.F.,786402,,12,1,0.08333333333333333,12,5,0.4166666666666667
IXMIQUILPAN HDG,50601,,12,0,0,12,5,0.4166666666666667
"PACHUCA,HIDALGO",765102,PCHC 7651 ROP BONFIL,11,1,0.09090909090909091,12,5,0.4166666666666667
"XALAPA,VERACRUZ",108602,,14,0,0,12,5,0.4166666666666667
"DURANGO, DGO.",126801,,11,1,0.09090909090909091,12,5,0.4166666666666667
"CD JUAREZ, CHIU",5601,CDJZ 56 MUE PLAZA JUAREZ,13,0,0,12,5,0.4166666666666667
ECATEPEC DE MOR,45102,,12,0,0,12,5,0.4166666666666667
ECATEPEC DE MOR,48002,,12,0,0,12,5,0.4166666666666667
IZTACALCO D.F,93302,,12,0,0,12,5,0.4166666666666667
CUAUTITLAN IZCA,141901,CTLZ 1419 MUE ARKANA,13,0,0,12,5,0.4166666666666667
"LEON, GTO.",111502,LEON 1115 ROP SAN JUAN BOSCO,12,0,0,12,5,0.4166666666666667
"TELOLOAPAN, GRO",87602,,12,0,0,12,5,0.4166666666666667
"IXTAPALUCA, E.M",766502,,12,1,0.08333333333333333,12,5,0.4166666666666667
"HUITZUCO, GUERRERO",781401,,12,0,0,12,5,0.4166666666666667
"IRAPUATO, GTO.",35202,IRPT 352 ROP DIAZ ORDAZ,13,0,0,12,5,0.4166666666666667
SN SALVADOR HUIXCOLO,663701,#N/A,13,0,0,12,5,0.4166666666666667
CHALCO EDO MEX,143701,,11,0,0,12,5,0.4166666666666667
"NOGALES, SONORA",6301,,11,0,0,12,5,0.4166666666666667
GUADALAJARA JAL,84602,GDLJ 846 ROP 8 DE JULIO,11,1,0.09090909090909091,12,5,0.4166666666666667
"CD OBREGON, SON",16401,,12,1,0.08333333333333333,12,5,0.4166666666666667
"CHAHUITES, OAXACA",776502,CHHE 7765 ROP LOS MANGOS,12,1,0.08333333333333333,12,5,0.4166666666666667
"GUERRERO, CHIH",762901,GURO 7629 MUE JUAREZ,12,0,0,12,5,0.4166666666666667
VENUSTIANO C.DF,138101,VCZA 1381 MUE SONORA,12,0,0,12,5,0.4166666666666667
TLALPAN D.F.,786402,TLPN 7864 ROP PUERTA AJUSCO,12,0,0,12,5,0.4166666666666667
"PARRAS, COAH",770201,,12,0,0,12,5,0.4166666666666667
"TONALA,JALISCO",135202,,12,0,0,12,5,0.4166666666666667
"TONALA,JALISCO",135201,,11,0,0,12,5,0.4166666666666667
TLAJOMULCO DE Z,31702,,12,0,0,12,5,0.4166666666666667
"SAYULA, JAL",107501,,12,0,0,12,5,0.4166666666666667
"SOTO LA MARINA, TAM",796502,SMAR 7965 ROP SOTO LA MARINA,12,0,0,12,5,0.4166666666666667
"TOLUCA, EDO MEX",57302,,11,0,0,12,5,0.4166666666666667
"TELOLOAPAN, GRO",87602,TLLP 876 ROP CLUB DE LEONES,12,0,0,12,5,0.4166666666666667
"CD GUZMAN, JAL",32401,,11,1,0.09090909090909091,12,5,0.4166666666666667
JIUTEPEC MORELO,664301,#N/A,13,0,0,12,5,0.4166666666666667
CHIMALHUACAN EM,667101,,13,1,0.07692307692307693,12,5,0.4166666666666667
LA PEÑITA DE JALTEMB,783602,,12,1,0.08333333333333333,12,5,0.4166666666666667
"NAVOLATO, SIN.",654201,NVLT 1542 MUE VILLA JUAREZ,14,3,0.21428571428571427,12,5,0.4166666666666667
SAN NICOLAS N.L,119501,SNNG 1195 MUE LAS PUENTES,12,1,0.08333333333333333,12,5,0.4166666666666667
CHALCO EDO MEX,143701,CHLC 1437 MUE VICENTE GUERRERO,10,1,0.1,12,5,0.4166666666666667
"NAVOLATO, SIN.",654201,,15,0,0,12,5,0.4166666666666667
"COATZINTLA, VER",136801,,11,0,0,12,5,0.4166666666666667
"LOS REYES, MICH",123502,,13,0,0,12,5,0.4166666666666667
"FRESNILLO, ZAC.",769002,,12,1,0.08333333333333333,12,5,0.4166666666666667
REFORMA CHIAPAS,118202,RFMA 1182 ROP LOPEZ MATEOS,13,0,0,12,5,0.4166666666666667
AGUASCALIENTES,4901,,12,0,0,12,5,0.4166666666666667
"TULTITLAN,EDO M",17402,,11,0,0,12,5,0.4166666666666667
"TIJUANA, BCN",9902,TJNA 99 ROP GATO BRONCO,11,1,0.09090909090909091,12,5,0.4166666666666667
NAUCALPAN EDO MEX,46102,NCPN 461 ROP ARENERA,13,1,0.07692307692307693,12,5,0.4166666666666667
SAN JUAN D RIO,145502,,12,0,0,12,5,0.4166666666666667
A. OBREGON D.F.,16702,ALOB 167 ROP OBSERVATORIO,12,0,0,12,5,0.4166666666666667
"CHAHUITES, OAXACA",776502,,12,1,0.08333333333333333,12,5,0.4166666666666667
CUAUTITLAN IZCA,18702,,12,0,0,12,5,0.4166666666666667
CUAUTITLAN IZCA,141901,,13,0,0,12,5,0.4166666666666667
CADEREYTA DE MONTES,777802,,12,0,0,12,5,0.4166666666666667
"NOGALES, SONORA",6301,NGLS 63 MUE ELIAS C II,11,1,0.09090909090909091,12,5,0.4166666666666667
MEOQUI,781502,,12,0,0,12,5,0.4166666666666667
"TUXPAN,VERACRUZ",136902,,13,0,0,12,5,0.4166666666666667
"GUERRERO, CHIH",762901,,12,0,0,12,5,0.4166666666666667
"CD JUAREZ, CHIU",149401,,11,0,0,12,5,0.4166666666666667
"CD JUAREZ, CHIU",30201,,12,0,0,12,5,0.4166666666666667
"CD JUAREZ, CHIU",5601,,12,1,0.08333333333333333,12,5,0.4166666666666667
"SAYULA, JAL",107501,SYUL 1075 MUE 16 DE SEPTIEMBRE,12,1,0.08333333333333333,12,5,0.4166666666666667
"MONCLOVA, COAH.",16301,MNCV 163 MUE HUEMAC,11,2,0.18181818181818182,12,5,0.4166666666666667
"MERIDA, YUCATAN",31402,MRDA 314 ROP PLAZA FIESTA,11,1,0.09090909090909091,12,5,0.4166666666666667
"APAXCO, EDO DE MEX",122002,APXC 1220 ROP JUAREZ,12,0,0,12,5,0.4166666666666667
"SOTO LA MARINA, TAM",796502,,12,0,0,12,5,0.4166666666666667
NAUCALPAN EDO MEX,46102,,13,0,0,12,5,0.4166666666666667
"XALAPA,VERACRUZ",782301,,12,0,0,12,5,0.4166666666666667
"CD JUAREZ, CHIU",58702,CDJZ 587 PLZ LAS TORRES,12,1,0.08333333333333333,12,5,0.4166666666666667
REFORMA CHIAPAS,118202,,12,0,0,12,5,0.4166666666666667
SAN JUAN D RIO,145502,SNJR 1455 ROP PLAZA GALERIAS,12,0,0,12,5,0.4166666666666667
"TOLUCA, EDO MEX",57302,TOLC 573 RAYON,11,1,0.09090909090909091,12,5,0.4166666666666667
"MANZANILLO, COL",70201,MZLL 702 MUE VALLE DE L GARZAS,10,1,0.1,12,5,0.4166666666666667
"MAZATLAN, SIN.",3002,,27,2,0.07407407407407407,29,12,0.41379310344827586
"GUAMUCHIL, SIN.",901,GMCH 9 MUE DE LA TORRE,26,2,0.07692307692307693,29,12,0.41379310344827586
S FCO D RINCON,21801,,19,2,0.10526315789473684,17,7,0.4117647058823529
"TLAXIACO, OAX",108102,,17,0,0,17,7,0.4117647058823529
"TEMIXCO, MORELOS",86901,,15,0,0,17,7,0.4117647058823529
"APIZACO, TLAX",101101,APZC 1011 MUE 16 DE SEPTIEMBRE,16,0,0,17,7,0.4117647058823529
SANTA LUCIA DEL CAMI,117502,,15,2,0.13333333333333333,17,7,0.4117647058823529
"MINATITLAN, VER",794302,,16,0,0,17,7,0.4117647058823529
"PUEBLA, PUEBLA.",37301,PBLA 373 MUE BOSQUES,17,1,0.058823529411764705,17,7,0.4117647058823529
"TLAXIACO, OAX",108102,TLXI 1081 ROP HIPODROMO,17,1,0.058823529411764705,17,7,0.4117647058823529
OAXACA OAXACA,38502,,16,0,0,17,7,0.4117647058823529
OAXACA OAXACA,38502,OAXC 385 ROP SANTA ROSA,16,1,0.0625,17,7,0.4117647058823529
"CORDOBA, VER.",655002,,15,0,0,17,7,0.4117647058823529
"LA BARCA, JAL.",5002,,17,0,0,17,7,0.4117647058823529
MOTUL,36701,,16,1,0.0625,17,7,0.4117647058823529
GUSTAVO A MADERO DF,18402,GAMD 184 ROP CUAUTEPEC,16,1,0.0625,17,7,0.4117647058823529
"TUXPAN, NAYARIT",48601,,15,2,0.13333333333333333,17,7,0.4117647058823529
"CAMPECHE, CAMPE",101901,,16,2,0.125,17,7,0.4117647058823529
CULIACAN SIN.,1302,,14,1,0.07142857142857142,17,7,0.4117647058823529
EL ORO ESTADO DE MEX,666302,,16,0,0,17,7,0.4117647058823529
"TULTITLAN,EDO M",87101,,17,0,0,17,7,0.4117647058823529
"ALTAMIRANO, GUERRERO",105302,,17,0,0,17,7,0.4117647058823529
"JILOTEPEC, EDO MEX",48402,,16,1,0.0625,17,7,0.4117647058823529
"CORDOBA, VER.",655002,CRDB 6550 ROP AVENIDA 2,15,0,0,17,7,0.4117647058823529
CHETUMAL QROO,651401,CHTM 1514 MUE COROZAL,16,0,0,17,7,0.4117647058823529
EL ORO ESTADO DE MEX,666302,#N/A,16,0,0,17,7,0.4117647058823529
"ALTAMIRANO, GUERRERO",105302,ALTN 1053 ROP CARDENAS,17,0,0,17,7,0.4117647058823529
"MARAVATIO, MICH",101402,MRVT 1014 ROP LIBRAMIENTO,17,0,0,17,7,0.4117647058823529
GUSTAVO A MADERO DF,18402,,16,0,0,17,7,0.4117647058823529
CUAUHTEMOC D.F.,140202,,15,0,0,17,7,0.4117647058823529
"MORELIA, MICH.",98701,MORL 987 MUE ESTADIO,16,0,0,17,7,0.4117647058823529
CHALCO EDO MEX,40901,,19,0,0,22,9,0.4090909090909091
"MINATITLAN, VER",14301,,19,0,0,22,9,0.4090909090909091
"GARCIA, NUEVO LEON",104001,,21,0,0,22,9,0.4090909090909091
CUAUTLA MORELOS,22001,CTLA 220 MUE ARTILLERO,19,1,0.05263157894736842,22,9,0.4090909090909091
"GARCIA, NUEVO LEON",104001,GRCI 1040 MUE LAS ARBOLEDAS,21,0,0,22,9,0.4090909090909091
"CARDEL, VER",95202,CADL 952 ROP ZAPATA,20,0,0,22,9,0.4090909090909091
CD CONSTITUCION,47702,,21,3,0.14285714285714285,22,9,0.4090909090909091
"CARDEL, VER",95202,,20,0,0,22,9,0.4090909090909091
CULIACAN SIN.,23002,,25,1,0.04,27,11,0.4074074074074074
"DURANGO, DGO.",668701,,5,0,0,5,2,0.4
"MOROLEON, GTO",792901,,3,2,0.6666666666666666,5,2,0.4
CHIMALHUACAN EM,672201,#N/A,5,0,0,5,2,0.4
"OCOTLAN, JAL",787601,OCTL 7876 MUE OCOTLAN,5,0,0,5,2,0.4
"TULTITLAN,EDO M",671101,TTLN 6711 MUE TULTITLAN,5,0,0,5,2,0.4
AZCAPOTZALCO DF,126702,AZCP 1267 ROP PABELLON AZCAPOT,11,0,0,10,4,0.4
SAN ANDRES TUXTLA,61202,,10,0,0,10,4,0.4
"ZAMORA, MICH.",650102,ZMRA 1501 ROP SENTURA,5,0,0,5,2,0.4
"CD VICTORIA,TAM",315001,,5,0,0,5,2,0.4
"TEPATITLAN,JAL",27201,TPTN 272 MUE TEPATITLAN,14,0,0,15,6,0.4
IXMIQUILPAN HDG,786901,IXMQ 7869 MUE IXMIQUILPAN,3,2,0.6666666666666666,5,2,0.4
"TUXTEPEC, OAX",665501,,5,0,0,5,2,0.4
"PROGRESO DE OBR, HGO",786701,PROG 7867 MUE PROGRESO,4,0,0,5,2,0.4
"PROGRESO DE OBR, HGO",786701,,4,0,0,5,2,0.4
"ACAMBARO, GTO",797101,,5,0,0,5,2,0.4
"COMONFORT, GTO",103602,CMNF 1036 ROP COMONFORT,15,0,0,15,6,0.4
IXMIQUILPAN HDG,786901,,5,0,0,5,2,0.4
COACALCO DE BAR,143001,CCLC 1430 MUE LAS FLORES,11,0,0,10,4,0.4
"URIANGATO, GTO",47402,URGT 474 ROP GALERIAS,14,0,0,15,6,0.4
NEZAHUALCOYOTL,794801,,11,0,0,10,4,0.4
"LORETO, ZAC",300657,LOTO INVENTARIOS ZONA I3,3,0,0,5,2,0.4
TAMAZUNCHALE,674901,#N/A,5,0,0,5,2,0.4
NEZAHUALCOYOTL,319101,,3,0,0,5,2,0.4
RINCON DE ROMOS,102902,RNCN 1029 ROP MORELOS,16,0,0,15,6,0.4
"TIJUANA, BCN",36901,,16,0,0,15,6,0.4
SOLEDAD DE G S,28902,SGRN 289 ROP LOS PINOS,13,2,0.15384615384615385,15,6,0.4
CUAUTITLAN IZCA,317902,CTLZ REGIONAL,7,1,0.14285714285714285,10,4,0.4
"ACAMBARO, GTO",797101,ACBO 7971 MUE SALVATIERRA,5,0,0,5,2,0.4
"TIJUANA, BCN",67202,,8,0,0,10,4,0.4
"ZACATECAS, ZAC",308301,ZCTS ZONA,5,0,0,5,2,0.4
JOSE AZUETA GRO,356962,ZIHT INVENTARIOS ZONA I,4,0,0,5,2,0.4
"TIJUANA, BCN",135702,,8,1,0.125,10,4,0.4
"ZACATEPEC DE HGO,MOR",86302,,9,0,0,10,4,0.4
"ZARAGOZA, PUE",130502,ZAZA 1305 ROP MORELOS,10,1,0.1,10,4,0.4
JOSE AZUETA GRO,32302,ZIHT 323 ROP MORELOS,19,0,0,20,8,0.4
"EMILIANO ZAPATA, VER",121001,EMZT 1210 MUE LAS TRANCAS,13,0,0,15,6,0.4
HUEJOTZINGO,112502,HJTZ 1125 ROP AV MARTINEZ,15,2,0.13333333333333333,15,6,0.4
"LEON, GTO.",11102,LEON 111 ROP PZA PRINCIPAL,15,0,0,15,6,0.4
"GUASAVE, SIN.",799501,,5,0,0,5,2,0.4
JIUTEPEC MORELO,666101,,5,0,0,5,2,0.4
"APIZACO, TLAX",300225,APZC INVENTARIOS ZONA I,4,0,0,5,2,0.4
"IXTAPALUCA, E.M",670701,,4,1,0.25,5,2,0.4
"IGUALA,GUERRERO",131701,,14,0,0,15,6,0.4
TEZIUTLAN,59002,TZTL 590 -529 CANADA TEZ,12,2,0.16666666666666666,10,4,0.4
NANCHITAL DE LAZARO,132302,,14,0,0,15,6,0.4
"MINATITLAN, VER",310102,,3,0,0,5,2,0.4
S JOSE DEL CABO,132102,,6,0,0,5,2,0.4
"PUEBLA, PUEBLA.",677601,,5,0,0,5,2,0.4
CHIAUTLA DE TAPIA,125101,CHTL 1251 MUE 5 DE MAYO,10,0,0,10,4,0.4
GUADALAJARA JAL,302701,GDLJ ZONA II,5,0,0,5,2,0.4
"URUAPAN, MICH.",48701,,15,0,0,15,6,0.4
"AMOZOC, PUEBLA",79302,AMZC 793 CHAPULTEPEC,10,1,0.1,10,4,0.4
"CD SERDAN, PUEBLA",300227,CDSN INVENTARIOS ZONA I,5,0,0,5,2,0.4
"RIO GRANDE, OAX",764801,,18,0,0,15,6,0.4
"APIZACO, TLAX",300225,,4,0,0,5,2,0.4
NEZAHUALCOYOTL,319101,NZTL ZONA,4,0,0,5,2,0.4
"ZACATECAS, ZAC",308301,,5,0,0,5,2,0.4
TAMAZUNCHALE,674901,,5,0,0,5,2,0.4
"RIO GRANDE, OAX",764801,RIOG 7648 MUE AV PUEBLA,16,0,0,15,6,0.4
"ZAMORA, MICH.",650102,,5,0,0,5,2,0.4
SOLEDAD DE G S,28902,,15,0,0,15,6,0.4
SANTIAGO JUXTLAHUACA,128402,SJXT 1284 ROP LAZARO CARDENAS,14,1,0.07142857142857142,15,6,0.4
"TOLUCA, EDO MEX",6401,,19,0,0,20,8,0.4
BAHIAS DE HUATULCO,788201,BHTC 7882 MUE BAHIAS DE HUATUL,5,0,0,5,2,0.4
"TEPIC, NAY",119601,TPIC 1196 MUE LA CANTERA,14,0,0,15,6,0.4
HUAJUAPAN D LEON OAX,300624,HJPN INVENTARIOS ZONA I,6,0,0,5,2,0.4
TIERRA BLANCA,787701,TBCA 7877 MUE TIERRA BLANCA,4,2,0.5,5,2,0.4
"TEPATITLAN,JAL",27201,,14,0,0,15,6,0.4
OAXACA OAXACA,798601,OAXC 7986 MUE PLAZA BELLA,4,1,0.25,5,2,0.4
"JIMENEZ, CHIH",300595,JMNZ INVENTARIOS ZONA I,4,0,0,5,2,0.4
"CORDOBA, VER.",651101,,14,0,0,5,2,0.4
OAXACA OAXACA,652601,OAXC 6526 MUE OAXACA,15,0,0,15,6,0.4
"TUXTEPEC, OAX",665501,TXTP 6655 MUE TUXTEPEC,5,1,0.2,5,2,0.4
"OCOTLAN, JAL",787601,,5,0,0,5,2,0.4
OAXACA OAXACA,798601,,4,0,0,5,2,0.4
"DE LAS CHOAPAS, VER",676401,,5,0,0,5,2,0.4
ACAXOCHITLAN,672901,,13,1,0.07692307692307693,10,4,0.4
"CD GUZMAN, JAL",300518,,5,0,0,5,2,0.4
"ARMERIA, COLIMA",127202,,5,0,0,5,2,0.4
"REYNOSA, TAM.",300683,RYNS INVENTARIOS ZONA II,4,0,0,5,2,0.4
"ZAPOPAN, JAL.",782202,,11,1,0.09090909090909091,10,4,0.4
NICOLAS ROMERO E MEX,331501,NRMR ZONA,5,0,0,5,2,0.4
JIUTEPEC MORELO,666101,#N/A,5,0,0,5,2,0.4
"TORREON, COAH.",775301,,15,1,0.06666666666666667,15,6,0.4
CUAUTLA MORELOS,778402,CTLA 7784 ROP REVOLUCION,14,0,0,15,6,0.4
CIUDAD MANTE,780101,CDMT 7801 MUE MOTOS CD MANTE,5,0,0,5,2,0.4
"CD VICTORIA,TAM",315001,CDVC ZONA,5,1,0.2,5,2,0.4
"IGUALA,GUERRERO",131701,IGLA 1317 MUE VALLE ESCONDIDO,14,0,0,15,6,0.4
CD CUAUHTEMOC,8002,CDCC 80 ROP ALLENDE,15,1,0.06666666666666667,15,6,0.4
GUADALAJARA JAL,302701,,5,0,0,5,2,0.4
GENERAL ESCOBED,659302,GESC 6593 ROP SENDERO ESCOBEDO,6,0,0,5,2,0.4
STA CATARINA NL,683002,#N/A,11,1,0.09090909090909091,5,2,0.4
ESCARCEGA,300472,,4,0,0,5,2,0.4
"NARANJOS, VER",791801,,5,0,0,5,2,0.4
SAN JUAN DLL JA,677501,,5,0,0,5,2,0.4
"SALTILLO, COAH.",5102,SALT 51 ROP ALDAMA,16,0,0,15,6,0.4
"LORETO, ZAC",300657,,3,0,0,5,2,0.4
IXTAPAN DE LA SAL,59702,,10,0,0,10,4,0.4
"ENSENADA, BCN",302603,ENSD ZONA III,6,1,0.16666666666666666,5,2,0.4
CULIACAN SIN.,779802,CLCN 7798 ROP EXPLANADA CULIAC,9,1,0.1111111111111111,10,4,0.4
"CALIMAYA, EDO DE MEX",784002,,10,0,0,10,4,0.4
"PALENQUE, CHIAPAS",786201,PLNQ 7862 MUE PALENQUE,5,1,0.2,5,2,0.4
"TIJUANA, BCN",325501,TJNA ZONA,4,0,0,5,2,0.4
HUIMANGUILLO TA,33401,HMGO 334 MUE JUAREZ,19,1,0.05263157894736842,20,8,0.4
CUNDUACAN TABAS,300247,CNDN INVENTARIOS ZONA I,4,0,0,5,2,0.4
CIUDAD DE HIDALGO,94501,,20,0,0,20,8,0.4
"ARCELIA, GERRERO",74302,,10,0,0,10,4,0.4
"APATZINGAN,MICH",791301,,5,0,0,5,2,0.4
"TIJUANA, BCN",67202,TJNA 672 -819 CANADA TIJ,8,0,0,10,4,0.4
"TULTITLAN,EDO M",671101,,5,0,0,5,2,0.4
"MONTERREY, N.L.",317503,,4,1,0.25,5,2,0.4
TULTEPEC,94301,,13,2,0.15384615384615385,15,6,0.4
CHIAUTLA DE TAPIA,125101,,10,0,0,10,4,0.4
VILLAHERMOSA,300237,VLLH INVENTARIOS ZONA II,5,0,0,5,2,0.4
"TULA, HIDALGO",300414,,4,0,0,5,2,0.4
"TIJUANA, BCN",18102,,15,1,0.06666666666666667,15,6,0.4
TEQUISQUIAPAN QRTO,669101,,4,1,0.25,5,2,0.4
"SOLEDAD DE DOBLADO,",98602,SDBL 986 ROP MORELOS,9,0,0,10,4,0.4
COATZACOALCOS,23402,,15,0,0,15,6,0.4
NANCHITAL DE LAZARO,132302,NCHT 1323 ROP LAZARO C NANCHIT,14,0,0,15,6,0.4
"PIEDRAS NEGRAS, VER",92302,PNGV 923 ROP 3 DE DICIEMBRE,18,1,0.05555555555555555,15,6,0.4
"PIEDRAS NEGRAS, VER",92301,PNGV 923 MUE 3 DE DICIEMBRE,19,0,0,15,6,0.4
"DE LAS CHOAPAS, VER",676401,#N/A,5,0,0,5,2,0.4
ZACATLAN D L MA,300496,,4,0,0,5,2,0.4
"MEXICALI, BCN.",30001,MXLI 300 MUE PALACO,15,1,0.06666666666666667,15,6,0.4
HUEHUETOCA,94002,,15,0,0,15,6,0.4
"JILOTEPEC, EDO MEX",663901,,5,0,0,5,2,0.4
SAN ANDRES TUXTLA,61202,SNAT 612 -565 CANADA SAT,10,0,0,10,4,0.4
HUAJUAPAN D LEON OAX,300624,,6,0,0,5,2,0.4
CUAUTITLAN IZCA,317902,,8,0,0,10,4,0.4
"MINATITLAN, VER",310102,MNTN ZONA II,2,1,0.5,5,2,0.4
COATZACOALCOS,23402,CTZC 234 ROP PZA EL PALMAR,15,1,0.06666666666666667,15,6,0.4
COATZACOALCOS,91602,CTZC 916 ROP PLAZA FORUM,14,1,0.07142857142857142,15,6,0.4
ESCARCEGA,300472,ESCG INVENTARIOS ZONA I,4,0,0,5,2,0.4
"JIMENEZ, CHIH",300595,,4,0,0,5,2,0.4
VERACRUZ VER,137901,VRCZ 1379 MUE RIO MEDIO,15,0,0,15,6,0.4
"DELICIAS, CHIU.",300590,,4,0,0,5,2,0.4
"MEXICALI, BCN.",139401,,5,0,0,5,2,0.4
"CD JUAREZ, CHIU",47002,,20,0,0,20,8,0.4
VILLAHERMOSA,300237,,5,0,0,5,2,0.4
BENITO JUAREZ QROO,26901,CNCN 269 MUE CRUCERO,15,0,0,15,6,0.4
"VALLE HERMOSO, TAM",43502,,14,2,0.14285714285714285,15,6,0.4
"SOLEDAD DE DOBLADO,",98602,,9,1,0.1111111111111111,10,4,0.4
"ARMERIA, COLIMA",127202,AMRA 1272 ROP ARMERIA,5,0,0,5,2,0.4
"TORREON, COAH.",12701,TRRN 127 MUE MUZQUIZ,10,0,0,10,4,0.4
"DURANGO, DGO.",668701,DRGO 6687 MUE 20 DE NOVIEMBRE,5,0,0,5,2,0.4
NICOLAS ROMERO E MEX,331501,,4,0,0,5,2,0.4
TUXTLA GUTIERRE,33601,,17,1,0.058823529411764705,20,8,0.4
"CD JUAREZ, CHIU",303001,CDJZ ZONA II,4,0,0,5,2,0.4
"CALIMAYA, EDO DE MEX",784002,CALI 7840 ROP CALIMAYA,10,0,0,10,4,0.4
"JILOTEPEC, EDO MEX",663901,JLME 6639 MUE JILOTEPEC,5,0,0,5,2,0.4
IXTAPAN DE LA SAL,59702,IXPN 597 ROP INDEPENDENCIA,10,0,0,10,4,0.4
AZCAPOTZALCO DF,109402,AZCP 1094 ROP LAS ARMAS,1,0,0,5,2,0.4
VILLA CORREGIDORA,41402,VCRG 414 ROP PLAZA CANDILES,16,1,0.0625,15,6,0.4
TAPACHULA CHIAP,26401,,19,0,0,20,8,0.4
"TIANGUISTENCO,EDOMEX",792201,SNTG 7922 SANTIAGO TIANGUISTEN,5,0,0,5,2,0.4
ATLACOMULCO,143502,ATLC 1435 ROP NICOLAS BRAVO,9,1,0.1111111111111111,10,4,0.4
"PATZCUARO, MICH",795101,PTZC 7951 MUE PATZCUARO,5,0,0,5,2,0.4
"CD GUZMAN, JAL",300518,CDGZ INVENTARIOS ZONA I,4,0,0,5,2,0.4
CIUDAD MANTE,780101,,5,0,0,5,2,0.4
"ZITACUARO, MICH",774501,ZTCR 7745 MUE COPPEL MOTOS ZIT,5,0,0,5,2,0.4
S JOSE DEL CABO,132102,SNJC 1321 ROP TRANSPENINSULAR,6,1,0.16666666666666666,5,2,0.4
JOSE AZUETA GRO,356962,,4,0,0,5,2,0.4
"APATZINGAN,MICH",791301,APTZ 7913 MOT APATZINGAN,5,0,0,5,2,0.4
CUAUHTEMOC D.F.,140201,,15,1,0.06666666666666667,15,6,0.4
"ENSENADA, BCN",302603,,6,0,0,5,2,0.4
"PALENQUE, CHIAPAS",786201,,5,0,0,5,2,0.4
"GUASAVE, SIN.",799501,GSVE 7995 MUE GUASAVE,5,1,0.2,5,2,0.4
"CD JUAREZ, CHIU",47002,CDJZ 470 ROP SENDERO,20,1,0.05,20,8,0.4
"TULA, HIDALGO",300414,TULA INVENTARIOS ZONA I,4,0,0,5,2,0.4
"REYNOSA, TAM.",300683,,4,0,0,5,2,0.4
